DATE,HEADLINE,TICKER,COMPANY NAME,SECTOR,SUBSECTOR,SERIES,DATE OF LISTING,PAID UP VALUE,MARKET LOT,ISIN NUMBER,FACE VALUE,negative_score,positive_score,neutral_score,compound_score,High,Low,Open,close,volume,adj close,avg High,avg low,avg open,avg close,avg volume,avg adj close,trend
21-09-2022,TVS Motor launches TVS Apache RTR 160 2V with ABS in Bangladesh,TVSELECT,TVS Electronics Limited,Tyres,Tyres,EQ,26-Dec-03,10,1,INE236G01019,10,0,0,1,0,278.3500061,290.7999878,273.3999939,274.4500122,274.4500122,229351,343.6300049,352.2900024,334.4699951,338.2299988,338.2299988,147121.6,bullish
21-09-2022,V-Mart | Plutus Wealth Management sells 2% stake in company on September 19,VMART,V-Mart Retail Limited,,,EQ,20-Feb-13,10,1,INE665J01013,10,0,0.225,0.775,0.4939,2950,2960,2910.699951,2935.100098,2935.100098,26170,3475.67998,3512.17998,3437.969971,3474.28999,3474.28999,69274.2,bearish
21-09-2022,"KEC International bags new orders worth ₹1,123 cr",KEC,KEC International Limited,Power - Transmission & Equipment,Power - Transmission & Equipment,EQ,10-Mar-06,2,1,INE389H01022,2,0,0.213,0.787,0.2263,426.2999878,441.7999878,439,439.2000122,439.2000122,978809,521.1999939,533.3599915,508.9499939,518.6,518.6,1526803.4,bullish
21-09-2022,Intellect Design Arena bags #order from Cathay United Bank,BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0,0.453,0.547,0.7003,141.6000061,143.25,135.75,141.3500061,141.3500061,20073329,167.7200012,170.9400024,165.3600006,168.3500031,168.3500031,24912108.2,bearish
21-09-2022,"Union Cabinet approves the National Logistics Policy, sources",NATIONALUM,National Aluminium Company Limited,Aluminium,Aluminium,EQ,28-Apr-99,5,1,INE139A01034,5,0,0.278,0.722,0.4019,75.19999695,76.30000305,73.09999847,74.15000153,73.26726532,10148766,93.78999939,95.08000183,91.62999878,92.62000122,91.22095184,20377754.8,bullish
21-09-2022,"Capri Global says company’s gold loan AUM crosses ₹100 cr

Alert: Capri Global had launched gold loan business on August 23, 2022",CGCL,Capri Global Capital Limited,Finance,Finance,EQ,29-Oct-10,2,1,INE180C01026,2,0,0.156,0.844,0.4019,736.5,741,721,730.8499756,730.8499756,234021,875.2099976,882.0400024,861.2699951,870.9599854,870.8599854,167601.4,bearish
21-09-2022,"Volkswagen India to raise prices by up to 2% across portfolio

#Volkswagen #VolkswagenIndia",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0,1,0,752.5,753,744,745.9000244,736.5352783,842,901.8,909.7500122,890.65,897.1400146,885.8764526,4187.6,bullish
21-09-2022,"Tatas evaluating options to consolidate AirAsia India, Vistara under Air India",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0,1,0,752.5,753,744,745.9000244,736.5352783,842,901.8,909.7500122,890.65,897.1400146,885.8764526,4187.6,bullish
21-09-2022,"Kirloskar Oil: La-Gajjar Machineries has become a 100% subsidiary of co

The final #acquisition price will be determined based on the Shareholder’s Agreement",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.219,0.781,0.6808,145.4499969,151.3999939,146,148,148,801784,176.8699982,179.65,173.2700012,175.9100006,175.5100006,376077.2,bearish
21-09-2022,"KPI Green gets new order of 5.40 MW (comprising of 5.40 MW Wind Turbine and 4 MWdc Solar) under Wind-Solar Hybrid Power Proiect under CPP segment

CPP is Captive Power Producer",PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0,0,1,0,113.0999985,113.75,111.25,112.8499985,110.1426849,4366379,137.9499985,139.3699997,135.7399994,137.2900009,133.9963593,10161071.8,bearish
21-09-2022,"Star Hsg Fin: Board meet on Sep 26 to consider increasing authorised share capital of co & alteration of capital Clause of MoA 

The co will also consider fund raising via preferential issue, pvt Placement basis",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.061,0.939,0.296,145.4499969,151.3999939,146,148,148,801784,176.8699982,179.65,173.2700012,175.9100006,175.5100006,376077.2,bearish
21-09-2022,Punjab Governor withdraws orders calling for Assembly session for a #confidencemotion called by Punjab government due to absence of specific rules,PNB,Punjab National Bank,Banks - PSU,Banks - PSU,EQ,24-Apr-02,2,1,INE160A01022,2,0,0,1,0,40.70000076,41.09999847,39.84999847,40.15000153,40.15000153,46208645,48.17999954,49.15999985,47.39000092,48.28000107,48.28000107,78217017.2,bullish
21-09-2022,IDBI Bank #completes sale of entire stake of Ageas Federal Life Insurance Co,BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0,0,1,0,141.6000061,143.25,135.75,141.3500061,141.3500061,20073329,167.7200012,170.9400024,165.3600006,168.3500031,168.3500031,24912108.2,bearish
21-09-2022,"Reliance Ind CFO Alok Agarwal plans to gift/sell shares in 2023

The co's CFO will gift/sell 3.5 lk shares between May 10-Aug 31, 2023",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.167,0.833,0.5267,145.4499969,151.3999939,146,148,148,801784,176.8699982,179.65,173.2700012,175.9100006,175.5100006,376077.2,bearish
21-09-2022,Ashoka Buildcon receives Letter Of Acceptance from South Western Railway for a project worth ₹258.12 cr,ASHOKA,Ashoka Buildcon Limited,Construction & Contracting - Civil,Construction & Contracting - Civil,EQ,14-Oct-10,5,1,INE442H01029,5,0,0.274,0.726,0.5994,85,85.65000153,83.19999695,82.55000305,82.55000305,722852,104.4300003,106.0499985,101.9699997,103.0299988,103.0299988,1078237,bullish
21-09-2022,"Heritage Foods #board to consider raising #funds via #rightsissue on September 30, 2022",HERITGFOOD,Heritage Foods Limited,Food Processing,Food Processing,EQ,27-Nov-96,5,1,INE978A01027,5,0,0,1,0,325.2000122,326.4500122,310.0499878,319.2999878,319.2999878,84431,391.1700012,397.4700012,383.3199951,389.0399963,389.0399963,169247,bearish
21-09-2022,"Escorts Kubota Agri & Construction Business President Shenu Agarwal resigns

A full replacement for Shenu Agarwal’s role is not envisaged

EKL will become a flatter customer centric organisation with line-of-sight mgmt",ESCORTS,Escorts Kubota Limited,,,EQ,01-Mar-95,10,1,INE042A01014,10,0.077,0.047,0.875,-0.2263,2090,2121,2070.25,2083.75,2083.75,511170,2419.92002,2493.290015,2378.17002,2439.5,2439.5,1461230.2,bullish
21-09-2022,"Harsha Engineers ALLOTMENT OUT, CLICK HERE TO CHECK👇
https://linkintime.co.in/IPO/public-issues.html",ENGINERSIN,Engineers India Limited,Computers,Computers,EQ,20-Aug-97,5,1,INE510A01028,5,0,0,1,0,66.69999695,67.19999695,65.80000305,66.19999695,64.56643677,565317,81.93999939,82.7,80.61000061,81.07999878,79.07925873,1056398.6,bearish
22-09-2022,Bharti Airtel Large Trade | 9.4 crore shares change hands in a block deal window at ₹772.50/Share,BHARTIARTL,Bharti Airtel Limited,Telecommunications - Service,Telecommunications - Service,EQ,15-Feb-02,5,1,INE397D01024,5,0.16,0.122,0.718,-0.1779,791.2000122,794.7999878,768.7000122,784.0999756,784.0999756,7721133,943.9100098,950.6800049,934.2,940.7900024,940.7900024,11416165,bearish
22-09-2022,"Welspun Corp | Liquidator of #ABG Shipyard declares company as successful #bidder

#ABGShipyard #WelspunCorp",WELCORP,Welspun Corp Limited,Finance - Investments,Finance - Investments,EQ,24-May-05,5,1,INE191B01025,5,0,0.241,0.759,0.5859,284.5,298.5,278.2000122,292.6000061,292.6000061,5738054,317.7,334.3,311.6700012,325.2600006,325.2600006,5466864,bearish
22-09-2022,#Fortis tumbles 15% as Supreme Court orders continuation of stay on #IHH open offer,SUPREMEIND,Supreme Industries Limited,Plastics,Plastics,EQ,19-Jul-95,2,1,INE195A01028,2,0,0.217,0.783,0.5574,2057.25,2086.199951,2043.150024,2077.550049,2071.982178,24646,2469.35,2505.05,2428.050024,2468.280005,2461.66499,74485.6,bearish
22-09-2022,"IRCTC in focus
Indian Railways launches E-catering service, which is being managed by IRCTC",IMFA,Indian Metals & Ferro Alloys Limited,Steel - Pig Iron,Steel - Pig Iron,EQ,23-Jul-10,10,1,INE919H01018,10,0,0,1,0,264.3999939,264.6000061,254.6999969,262.0499878,251.3243866,39975,318.1400024,321.45,311.6300049,314.4100006,301.5413208,77489.2,bearish
22-09-2022,KP Energy bags order of 8.1 MW hybrid power project in Gujarat,ENERGYDEV,Energy Development Company Limited,Power,Power,EQ,02-Nov-07,10,1,INE306C01019,10,0,0.16,0.84,0.2732,20.45000076,20.45000076,18.5,19,19,196443,26.20000038,26.65000038,24.89999962,25.17999992,25.17999992,446358,bullish
22-09-2022,"Market closes largely lower amid volatility post hawkish Fed commentary

Financials underperform with Nifty Bank falling over 1%; HDFC Bk, ICICI top losers

Sensex slips 337 points to 59,120 & nifty 89 points to 17,630",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0.17,0.17,0.66,0,140.8000031,141.6999969,131.6999969,138.4499969,138.4499969,34947454,168.6800018,170.9100006,165.4100006,167.9500031,167.9500031,27807239.8,bearish
22-09-2022,"Government grants 'Maharatna' status to REC (@RECLindia)

#REC #MaharatnaStatus",RECLTD,REC Limited,Finance - Term Lending Institutions,Finance - Term Lending Institutions,EQ,12-Mar-08,10,1,INE020B01018,10,0,0.192,0.808,0.2263,102.8000031,104,101,103.6500015,96.01339722,4735736,125.4700012,126.3199997,123.6499985,124.7200012,115.5310242,6601512.8,bearish
22-09-2022,"Som Distilleries | Promoter #acquires additional 3.57% stake, holding rises to 33.74%",SDBL,Som Distilleries & Breweries Limited,Breweries & Distilleries,Breweries & Distilleries,EQ,18-Mar-14,5,1,INE480C01020,5,0,0,1,0,103.25,110,103.5500031,105.3000031,105.1108932,1139207,119.8699997,123.9400009,116.8899994,121.05,120.8326019,809178.4,bullish
22-09-2022,"The Bank of England votes to raise its base rate to 2.25% from 1.75%.

The rate hike is lower than the 0.75 percentage point increase that had been expected by many traders.",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0.064,0.067,0.87,0.0258,148,150.8500061,141.1999969,146.6499939,146.6499939,205222,176.8299988,179.6,172.8700012,175.1799988,175.1799988,390871.4,bearish
22-09-2022,Somany Ceramics to sell entire 51% stake in Amora Ceramics for ₹3.62 cr,SOMANYCERA,Somany Ceramics Limited,Ceramics,Ceramics,EQ,22-Nov-95,2,1,INE355A01028,2,0,0,1,0,588,597.9500122,582,591.4000244,591.4000244,26243,734.4399902,739.0400024,719.15,725.9900024,725.9900024,41753.6,bearish
22-09-2022,"#Breaking | Bank Of England (@bankofengland) increases #Interest Rate by 50 bps to 2.25% 

Alert: #BoE hikes rate for the 7th time in a row",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0,0.091,0.909,0.296,140.8000031,141.6999969,131.6999969,138.4499969,138.4499969,34947454,168.6800018,170.9100006,165.4100006,167.9500031,167.9500031,27807239.8,bearish
22-09-2022,"Japan’s MUFG Bank injects ₹3,000 crore in India biz",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0,0,1,0,140.8000031,141.6999969,131.6999969,138.4499969,138.4499969,34947454,168.6800018,170.9100006,165.4100006,167.9500031,167.9500031,27807239.8,bearish
22-09-2022,RBI asks Mahindra Finance to stop outsourcing its recovery activity via agents,M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.167,0,0.833,-0.296,1297,1320.550049,1261,1310.400024,1310.400024,2010645,1552.419995,1573.05,1531.36001,1551.16001,1551.16001,4951766.4,bearish
22-09-2022,"Glenmark: ‘Official Action Indicated’ status assigned by US FDA for Baddi unit continues

In June, US FDA had issued a form-483 with 6 observations to the Baddi facility

Any material impact on the US business unlikely at this stage, the co says",ACE,Action Construction Equipment Limited,Engineering - Heavy,Engineering - Heavy,EQ,26-Sep-06,2,1,INE731H01025,2,0,0,1,0,293.4500122,297.9500122,284.3500061,294.5499878,294.5499878,265687,358.5599976,363.6,349.5700012,354.5399963,354.5399963,592957.6,bearish
22-09-2022,"TVS Motor gets shareholders’ nod for sale of entire 50.05% stake in Sundaram Holding

Co received Rs 317.01 Cr from the disposal",SUNCLAYLTD,Sundaram Clayton Limited,Finance - General,Finance - General,EQ,23-Oct-12,5,1,INE105A01035,5,0,0,1,0,4655.700195,4740,4601.799805,4684.75,4625.748047,1078,5849.340039,5945.339941,5710.05,5766.07998,5693.459277,5716.2,bearish
22-09-2022,"Kirloskar Ind says it will divest 17.41% stake in Swaraj Engines to M&M at Rs 1,400/Sh",KECL,Kirloskar Electric Company Limited,,,EQ,09-Mar-10,10,1,INE134B01017,10,0,0,1,0,41.75,42.45000076,39.5,41.29999924,41.29999924,128317,51.33000031,51.95,49.81999969,50.69999924,50.69999924,273379.2,bearish
22-09-2022,"Mahindra Group in talks with investors to raise up to 500 million dollars for its #EV drive

Talks on with several investors ever since the signing of a binding agreement with BII",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0,0.096,0.904,0.4939,1297,1320.550049,1261,1310.400024,1310.400024,2010645,1552.419995,1573.05,1531.36001,1551.16001,1551.16001,4951766.4,bearish
23-09-2022,Sterling & Wilson | #JV with Sun Africa signs #MoU to develop #Nigerian Government’s 961 MW #Solar Power Plants,PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0,0,1,0,112.3499985,112.6500015,106.0500031,110.1999969,107.5562592,5478864,136.7499985,137.6100006,134.0599991,135.0599991,131.8198578,9126574.2,bearish
23-09-2022,All metal cos of Tata Group to be merged with Tata Steel. Tinplate shareholders to get 33 shrs of Tata Steel for 10 shrs of co,SAIL,Steel Authority of India Limited,Steel,Steel,EQ,06-Jul-95,10,1,INE114A01011,10,0,0,1,0,80,81.09999847,73.80000305,78.15000153,78.15000153,11815823,96.54000092,97.63000031,94.88000031,95.78000031,95.78000031,17603361.8,bearish
23-09-2022,Reliance New Energy to acquire 20% stake in Caelux Corp for $12 m,ENERGYDEV,Energy Development Company Limited,Power,Power,EQ,02-Nov-07,10,1,INE306C01019,10,0,0.16,0.84,0.2732,18.5,19.95000076,19.35000038,19.95000076,19.95000076,343189,25.10000038,25.70000038,24.11999969,24.67000008,24.67000008,276424.6,bullish
23-09-2022,"Indian Oil plans maintenance at its 3 lk bpd Panipat refinery, to close Naphtha Hydrocracker for about 80 days, sources to @Reuters",IMFA,Indian Metals & Ferro Alloys Limited,Steel - Pig Iron,Steel - Pig Iron,EQ,23-Jul-10,10,1,INE919H01018,10,0,0,1,0,262,263.6499939,245.3000031,255.4499969,244.9945221,50638,316.3400024,319.9799988,309.3700043,311.9299988,299.1628265,77459.2,bearish
23-09-2022,"Our all vehicle disbursals & recovery are done in-house, and no vehicle repossessions are done via 3rd party, Shriram Trans to CNBC-TV18

Alert: RBI yesterday directed M&M Fin to stop recovery ops via a third party",SHRIRAMCIT,Shriram City Union Finance Limited,,,EQ,04-Apr-05,10,1,INE722A01011,10,0.107,0.185,0.707,0.4939,1890,1890,1712.550049,1796.099976,1796.099976,69671,2309.519995,2321.95,2230.17002,2251.940015,2251.940015,90711.8,bearish
23-09-2022,Hercules Hoists board approves scheme of arrangement to split businesses between company & Indef Manufacturing,HERCULES,Hercules Hoists Limited,Engineering,Engineering,EQ,19-Feb-08,1,1,INE688E01024,1,0,0.172,0.828,0.4019,225.5,231.6499939,198.5,216.8999939,216.8999939,434672,250.7899994,263.3199982,240.9700012,251.7099976,251.7099976,695637.4,bearish
23-09-2022,"Voltas Large Trade | 5.22 lakh shares (0.16% equity) worth ₹47.3 crore change hands at average ₹907/share

#LargeTrade #BlockDeal",VOLTAS,Voltas Limited,Diversified,Diversified,EQ,12-Apr-95,1,1,INE226A01021,1,0,0.204,0.796,0.4767,900.5,909.6500244,868,900.7999878,900.7999878,1626446,1099.059998,1108.440002,1072.1,1085.06001,1085.06001,1964406.8,bearish
23-09-2022,"Vesuvius opens a new #manufacturing facility at Perwada, Visakhapatnam",VESUVIUS,Vesuvius India Limited,Misc,Misc,EQ,04-Oct-02,10,1,INE386A01015,10,0,0,1,0,1610,1629.900024,1530,1603.599976,1603.599976,27544,1855.069995,1914.43999,1810.569995,1869.759985,1869.759985,68262.8,bearish
23-09-2022,Hercules Hoists board approves scheme of arrangement to split businesses between company & Indef Manufacturing,HERCULES,Hercules Hoists Limited,Engineering,Engineering,EQ,19-Feb-08,1,1,INE688E01024,1,0,0.172,0.828,0.4019,225.5,231.6499939,198.5,216.8999939,216.8999939,434672,250.7899994,263.3199982,240.9700012,251.7099976,251.7099976,695637.4,bearish
23-09-2022,Reliance subsidiary to acquire 20% stake in solar-tech company Caelux Corp,RCOM,Reliance Communications Limited,Shipping,Shipping,BE,06-Mar-06,5,1,INE330H01018,5,0,0,1,0,2.549999952,2.549999952,2.450000048,2.549999952,2.549999952,0,3.079999971,3.079999971,3.079999971,3.079999971,3.079999971,134515.8,bearish
23-09-2022,"Nestle to invest ₹5000 cr to build capacity, brands in India: Mark Schneider",NESTLEIND,Nestle India Limited,Food Processing,Food Processing,EQ,08-Jan-10,10,1,INE239A01016,10,0,0,1,0,18591,18656.19922,18397.55078,18495.90039,18386.4707,35842,22434.41016,22629.91992,22160.9207,22314.04023,22182.02109,82733.2,bearish
23-09-2022,"Manappuram finance accepts right issue proposal of subsidiary, Asirvad Micro Finance. Co is entitled to buy 90.96 lk shares of Asirvad Micro Finance at ₹268/sh

Board approved subscription to rights issue up to 93.28 lk shares worth ₹250 cr",MANAPPURAM,Manappuram Finance Limited,Finance,Finance,EQ,01-Dec-14,2,1,INE522D01027,2,0,0.29,0.71,0.8885,97.94999695,98.59999847,90.5,95.05000305,93.78096008,5714250,119.8300003,120.7399994,116.9200012,117.9600006,116.3850754,6828848.6,bearish
23-09-2022,BSE companies erase market cap of nearly Rs 4 lakh cr today,BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0,0,1,0,644,647.8499756,603.3499756,632,632,491010,784.8399902,791.4399902,770.9400024,776.7300049,776.7300049,654187.4,bearish
23-09-2022,Unichem Labs liquidates 19.97% stake in Optimus Drugs for ₹271 cr,UNICHEMLAB,Unichem Laboratories Limited,Pharmaceuticals,Pharmaceuticals,EQ,07-Feb-01,2,1,INE351A01035,2,0,0,1,0,394.7000122,397.8500061,356.6000061,390.6000061,390.6000061,165791,469.9099976,481.2799988,460.9500061,469.3099976,469.3099976,236373.8,bearish
23-09-2022,"HDFC ERGO partners with HDFC Life, to offer all-round protection to customers",HDFCBANK,HDFC Bank Limited,Banks - Private,Banks - Private,EQ,08-Nov-95,1,1,INE040A01034,1,0,0,1,0,1472.349976,1475,1418,1446.150024,1446.150024,7903126,1797.68999,1811.869995,1779.530005,1793.309985,1793.309985,8034445.2,bearish
23-09-2022,"Following the tragic death of a 27 yr old pregnant woman in Hazaribagh, RBI asks Mahindra Finance to stop repossession by third party agents. @parikshitl speaks to former Finance Secretary DK Mittal and Former MD of Sundaram Finance TT Srinivasaraghavan at 5pm",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0.186,0.055,0.758,-0.7506,1305,1318.099976,1216.300049,1272.300049,1272.300049,4639618,1552.419995,1573.819995,1525.75,1546.21001,1546.21001,5368679,bearish
24-09-2022,Blackstone to sell $400 m stake in Indian REIT Embassy: Reuters,IMFA,Indian Metals & Ferro Alloys Limited,Steel - Pig Iron,Steel - Pig Iron,EQ,23-Jul-10,10,1,INE919H01018,10,0,0,1,0,262,263.6499939,245.3000031,255.4499969,244.9945221,50638,316.3400024,319.9799988,309.3700043,311.9299988,299.1628265,77459.2,bearish
25-09-2022,"Suzlon Energy Board approves raising up to ₹1,200 crore via rights issue",ENERGYDEV,Energy Development Company Limited,Power,Power,EQ,02-Nov-07,10,1,INE306C01019,10,0,0.324,0.676,0.5859,18.5,19.95000076,19.35000038,19.95000076,19.95000076,343189,25.10000038,25.70000038,24.11999969,24.67000008,24.67000008,276424.6,bullish
25-09-2022,National Stock Exchange (@NSEIndia) phone tapping case | #Delhi court sends Mumbai's ex-top cop Sanjay Pandey to 4 days' #CBI custody,NATIONALUM,National Aluminium Company Limited,Aluminium,Aluminium,EQ,28-Apr-99,5,1,INE139A01034,5,0,0,1,0,75,75.44999695,68.59999847,73.05000305,72.18035889,8819359,90.99999847,92.08999939,89.02999878,89.84000092,88.77047577,16136235.2,bearish
25-09-2022,"#JustIn | Prime Minister Narendra Modi to launch 5G services in India on October 1

#PMModi #5G",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0,1,0,754.0999756,754.0999756,736.5,749.4000244,739.991333,1216,901.3900024,905.2400024,890.3199951,895.8700195,884.6224121,2484.8,bearish
25-09-2022,India on track to attract $100 billion FDI this fiscal: Govt,IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0.2,0.8,0.3612,754.0999756,754.0999756,736.5,749.4000244,739.991333,1216,901.3900024,905.2400024,890.3199951,895.8700195,884.6224121,2484.8,bearish
25-09-2022,"| FM #NirmalaSitharaman yesterday said the rupee has ""held back very well"" when compared to other currencies against the US Dollar.

The @RBI and the @FinMinIndia are keeping a very close watch over the developments",ANDHRSUGAR,The Andhra Sugars Limited,Miscellaneous,Miscellaneous,EQ,01-Nov-95,2,1,INE715B01021,2,0,0.07,0.93,0.3384,147.6999969,147.6999969,135,141.8500061,141.8500061,159173,176.1799988,178.7799988,171.45,173.8299988,173.8299988,371785.2,bearish
26-09-2022,"#DGTR recommends Anti-dumping Duty on stainless-steel seamless tubes & pipes for 5 years, says Commerce Ministry (@DoC_GoI)

Alert: Welspun Specialty Solution had filed plea for duty on stainless-steel seamless tubes & pipes",WELCORP,Welspun Corp Limited,Finance - Investments,Finance - Investments,EQ,24-May-05,5,1,INE191B01025,5,0,0.198,0.802,0.6597,277.8999939,279.5499878,257,265.25,265.25,2008716,330.7099976,342.6199951,322.1300049,332.2799988,332.2799988,4675704.4,bullish
26-09-2022,"Don’t expect #Nifty to decline much. Have not seen much downside in emerging #markets like #India, says Mark Matthews of Bank Julius Baer & Co",BANKBARODA,Bank of Baroda,Banks - PSU,Banks - PSU,EQ,19-Feb-97,2,1,INE028A01039,2,0,0.162,0.838,0.5007,130,130.4499969,126.5,128.1499939,128.1499939,37331411,166.1,168.2299988,161.9200012,164.6200012,164.6200012,35683645.8,bearish
26-09-2022,Palm Oil price slips more than 6% to trade at lowest levels since June 2021,OIL,Oil India Limited,Oil Drilling,Oil Drilling,EQ,30-Sep-09,10,1,INE274J01014,10,0.157,0,0.843,-0.3818,181.8999939,183.6999969,173.25,179,175.0572662,1177287,220.9299988,224.0899994,218.5200012,220.4399963,215.584491,1285693.2,bearish
26-09-2022,"RIL , ONGC ,OIL INDIA : India To Increase Natural Gas prices From 1st Oct. by 25-30 % - CNBC-TV18",IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0,0.255,0.745,0.5859,756.8499756,756.8499756,737,742.25,732.9310913,1749,901.8199951,905.6199951,888.6199951,894.9300171,883.6942139,2280.8,bullish
26-09-2022,New Listing | Harsha Engineering lists at ₹453/sh vs issue price of ₹330/sh on NSE,NDTV,New Delhi Television Limited,Entertainment,Entertainment,BE,19-May-04,4,1,INE155G01029,4,0,0,1,0,370.25,377.9500122,350.25,368.6499939,368.6499939,58150,501.5200012,511.9600037,487.7299927,493.4200012,493.4200012,213879,bearish
26-09-2022,"Samsung India, Axis Bank launch co-branded credit card powered by Visa",AXISBANK,Axis Bank Limited,Banks - Private,Banks - Private,EQ,16-Nov-98,2,1,INE238A01034,2,0,0.206,0.794,0.3818,759,763.5,730.5,742.5999756,742.5999756,11090327,951.6699951,959.1,936.3199951,943.5599854,943.5599854,11088473.8,bearish
26-09-2022,There has been no revision to #fuel prices while #crude has moved significantly lower in last few weeks. #Petrol price in India is now higher than that of crude price for the 1st time since January 2022,IMPAL,India Motor Parts and Accessories Limited,Auto - 2 & 3 Wheelers,Auto - 2 & 3 Wheelers,EQ,07-Oct-05,10,1,INE547E01014,10,0.192,0,0.808,-0.7964,756.8499756,756.8499756,737,742.25,732.9310913,1749,901.8199951,905.6199951,888.6199951,894.9300171,883.6942139,2280.8,bullish
26-09-2022,"No #proposal of Power Grid (@pgcilindia) buying PFC's stake in #REC 

▶️Power Ministry (@MinOfPower) will clarify on this shortly",PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0.109,0,0.891,-0.296,109.0999985,109.9499969,105.5500031,106.5,103.9450226,6371416,134.8699982,135.8300003,132.8300003,133.5799988,130.3753632,7050422,bullish
26-09-2022,"Market ends at 2-month lows, tracking currency fall vs Dollar globally

Nifty closes above 17,000 after breaching intra-day for the 1st time in 2 months

BSE companies erase market cap of more than Rs 11 lakh crore in last two sessions",BSE,BSE Limited,,,EQ,03-Feb-17,2,1,INE118H01025,2,0.042,0.064,0.894,0.2263,625,628.7999878,603.5499878,606.7999878,606.7999878,809227,776.2699951,783.0099854,762.6099976,765.5099976,765.5099976,654762.6,bullish
26-09-2022,"Power Ministry sources say Govt has decided to continue REC as PFC's company

Govt has rejected proposal for acquisition of majority stake in REC by Power Grid",PFC,Power Finance Corporation Limited,Finance,Finance,EQ,23-Feb-07,10,1,INE134E01011,10,0.113,0,0.887,-0.5106,109.0999985,109.9499969,105.5500031,106.5,103.9450226,6371416,134.8699982,135.8300003,132.8300003,133.5799988,130.3753632,7050422,bullish
26-09-2022,Mahindra Logistics signs Business Transfer Agreement with Rivigo Services & promoter to acquire B2B express biz for Rs 225 cr,M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0,0.151,0.849,0.4939,1250,1258.949951,1221.199951,1236.400024,1236.400024,3345338,1544.169995,1566.209985,1522.11001,1543.47002,1543.47002,4228155.4,bearish
26-09-2022,"Mahindra Logistics also signs pact for the sale/transfer of the Enterprise Mobility business of the company, effective October 1, for a lump sum consideration of Rs. 36.12 crore to be discharged by its subsidiary MMPL",M&M,Mahindra & Mahindra Limited,Auto,Auto,EQ,03-Jan-96,5,1,INE101A01026,5,0,0.086,0.914,0.4767,1250,1258.949951,1221.199951,1236.400024,1236.400024,3345338,1544.169995,1566.209985,1522.11001,1543.47002,1543.47002,4228155.4,bearish
26-09-2022,Amara Raja Scheme Of Arrangement: Mangal Ind shareholders to get 65 Amara Raja shares for 74 held,AMARAJABAT,Amara Raja Batteries Limited,Auto Ancillaries,Auto Ancillaries,EQ,05-Sep-03,1,1,INE885A01032,1,0,0.121,0.879,0.296,500.8500061,503.8500061,482.0499878,484.6499939,482.3908997,1117675,612.0099976,617.4200012,601.8900024,606.6599854,603.8321777,591266.8,bullish
